Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,PacketClassification
75.895865,192.168.1.93,192.168.1.79,TCP,54,40,80,63509,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895866,192.168.1.93,192.168.1.79,TCP,54,40,80,63526,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895866,192.168.1.93,192.168.1.79,TCP,54,40,80,63493,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895867,192.168.1.93,192.168.1.79,TCP,54,40,80,63539,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895867,192.168.1.93,192.168.1.79,TCP,54,40,80,63537,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895868,192.168.1.93,192.168.1.79,TCP,54,40,80,63527,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895868,192.168.1.93,192.168.1.79,TCP,54,40,80,63508,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895868,192.168.1.93,192.168.1.79,TCP,54,40,80,63538,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895869,192.168.1.93,192.168.1.79,TCP,54,40,80,63492,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895869,192.168.1.93,192.168.1.79,TCP,54,40,80,63510,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895989,192.168.1.93,192.168.1.79,TCP,54,40,80,63494,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.89599,192.168.1.93,192.168.1.79,TCP,54,40,80,63525,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.89599,192.168.1.93,192.168.1.79,TCP,54,40,80,63541,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895991,192.168.1.93,192.168.1.79,TCP,54,40,80,63531,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895991,192.168.1.93,192.168.1.79,TCP,54,40,80,63512,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895991,192.168.1.93,192.168.1.79,TCP,54,40,80,63540,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895992,192.168.1.93,192.168.1.79,TCP,54,40,80,63496,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895992,192.168.1.93,192.168.1.79,TCP,54,40,80,63514,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895992,192.168.1.93,192.168.1.79,TCP,54,40,80,63529,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895993,192.168.1.93,192.168.1.79,TCP,54,40,80,63542,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895993,192.168.1.93,192.168.1.79,TCP,54,40,80,63498,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895994,192.168.1.93,192.168.1.79,TCP,54,40,80,63528,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895994,192.168.1.93,192.168.1.79,TCP,54,40,80,63543,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895995,192.168.1.93,192.168.1.79,TCP,54,40,80,63515,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895995,192.168.1.93,192.168.1.79,TCP,54,40,80,63499,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895995,192.168.1.93,192.168.1.79,TCP,54,40,80,63513,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895996,192.168.1.93,192.168.1.79,TCP,54,40,80,63497,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895996,192.168.1.93,192.168.1.79,TCP,54,40,80,63530,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895997,192.168.1.93,192.168.1.79,TCP,54,40,80,63546,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895997,192.168.1.93,192.168.1.79,TCP,54,40,80,63517,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895998,192.168.1.93,192.168.1.79,TCP,54,40,80,63547,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895998,192.168.1.93,192.168.1.79,TCP,54,40,80,63534,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895999,192.168.1.93,192.168.1.79,TCP,54,40,80,63501,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895999,192.168.1.93,192.168.1.79,TCP,54,40,80,63532,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.895999,192.168.1.93,192.168.1.79,TCP,54,40,80,63503,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896,192.168.1.93,192.168.1.79,TCP,54,40,80,63519,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896,192.168.1.93,192.168.1.79,TCP,54,40,80,63545,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896001,192.168.1.93,192.168.1.79,TCP,54,40,80,63533,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896001,192.168.1.93,192.168.1.79,TCP,54,40,80,63544,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896001,192.168.1.93,192.168.1.79,TCP,54,40,80,63518,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896002,192.168.1.93,192.168.1.79,TCP,54,40,80,63500,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896002,192.168.1.93,192.168.1.79,TCP,54,40,80,63516,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896097,192.168.1.93,192.168.1.79,TCP,54,40,80,63535,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896097,192.168.1.93,192.168.1.79,TCP,54,40,80,63548,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896098,192.168.1.93,192.168.1.79,TCP,54,40,80,63502,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896221,192.168.1.79,192.168.1.93,TCP,66,52,63216,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.896223,192.168.1.79,192.168.1.93,TCP,66,52,63549,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.896258,192.168.1.93,192.168.1.79,TCP,54,40,80,63216,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.896259,192.168.1.93,192.168.1.79,TCP,54,40,80,63549,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955385,192.168.1.79,192.168.1.93,TCP,66,52,63057,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955391,192.168.1.79,192.168.1.93,TCP,66,52,63052,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955392,192.168.1.79,192.168.1.93,TCP,66,52,63072,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955393,192.168.1.79,192.168.1.93,TCP,66,52,63088,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955395,192.168.1.79,192.168.1.93,TCP,66,52,63059,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.9554,192.168.1.79,192.168.1.93,TCP,66,52,63053,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955402,192.168.1.79,192.168.1.93,TCP,66,52,63051,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955403,192.168.1.79,192.168.1.93,TCP,66,52,63074,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955404,192.168.1.79,192.168.1.93,TCP,66,52,63091,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955405,192.168.1.79,192.168.1.93,TCP,66,52,63050,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955406,192.168.1.79,192.168.1.93,TCP,66,52,63056,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955407,192.168.1.79,192.168.1.93,TCP,66,52,63058,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955408,192.168.1.79,192.168.1.93,TCP,66,52,63106,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955409,192.168.1.79,192.168.1.93,TCP,66,52,63054,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.955487,192.168.1.93,192.168.1.79,TCP,54,40,80,63057,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955488,192.168.1.93,192.168.1.79,TCP,54,40,80,63052,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955488,192.168.1.93,192.168.1.79,TCP,54,40,80,63072,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955489,192.168.1.93,192.168.1.79,TCP,54,40,80,63088,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955578,192.168.1.93,192.168.1.79,TCP,54,40,80,63059,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955579,192.168.1.93,192.168.1.79,TCP,54,40,80,63053,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955579,192.168.1.93,192.168.1.79,TCP,54,40,80,63051,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955579,192.168.1.93,192.168.1.79,TCP,54,40,80,63074,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.95558,192.168.1.93,192.168.1.79,TCP,54,40,80,63091,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.95558,192.168.1.93,192.168.1.79,TCP,54,40,80,63050,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.95558,192.168.1.93,192.168.1.79,TCP,54,40,80,63056,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955581,192.168.1.93,192.168.1.79,TCP,54,40,80,63058,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955581,192.168.1.93,192.168.1.79,TCP,54,40,80,63106,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.955582,192.168.1.93,192.168.1.79,TCP,54,40,80,63054,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956074,192.168.1.79,192.168.1.93,TCP,66,52,63079,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956079,192.168.1.79,192.168.1.93,TCP,66,52,63062,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.95608,192.168.1.79,192.168.1.93,TCP,66,52,63077,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956081,192.168.1.79,192.168.1.93,TCP,66,52,63063,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956082,192.168.1.79,192.168.1.93,TCP,66,52,63107,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956086,192.168.1.79,192.168.1.93,TCP,66,52,63093,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956303,192.168.1.93,192.168.1.79,TCP,54,40,80,63079,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956304,192.168.1.93,192.168.1.79,TCP,54,40,80,63062,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956304,192.168.1.93,192.168.1.79,TCP,54,40,80,63077,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956305,192.168.1.93,192.168.1.79,TCP,54,40,80,63063,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956305,192.168.1.93,192.168.1.79,TCP,54,40,80,63107,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956305,192.168.1.93,192.168.1.79,TCP,54,40,80,63093,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956743,192.168.1.79,192.168.1.93,TCP,66,52,63061,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956747,192.168.1.79,192.168.1.93,TCP,66,52,63094,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956749,192.168.1.79,192.168.1.93,TCP,66,52,63060,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.95675,192.168.1.79,192.168.1.93,TCP,66,52,63055,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956751,192.168.1.79,192.168.1.93,TCP,66,52,63111,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956754,192.168.1.79,192.168.1.93,TCP,66,52,63104,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956755,192.168.1.79,192.168.1.93,TCP,66,52,63080,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956756,192.168.1.79,192.168.1.93,TCP,66,52,63065,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956757,192.168.1.79,192.168.1.93,TCP,66,52,63082,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956758,192.168.1.79,192.168.1.93,TCP,66,52,63110,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956759,192.168.1.79,192.168.1.93,TCP,66,52,63064,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.95676,192.168.1.79,192.168.1.93,TCP,66,52,63097,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956761,192.168.1.79,192.168.1.93,TCP,66,52,63105,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956762,192.168.1.79,192.168.1.93,TCP,66,52,63066,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956763,192.168.1.79,192.168.1.93,TCP,66,52,63067,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956764,192.168.1.79,192.168.1.93,TCP,66,52,63112,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956765,192.168.1.79,192.168.1.93,TCP,66,52,63098,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956766,192.168.1.79,192.168.1.93,TCP,66,52,63100,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956768,192.168.1.79,192.168.1.93,TCP,66,52,63109,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956769,192.168.1.79,192.168.1.93,TCP,66,52,63114,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.95677,192.168.1.79,192.168.1.93,TCP,66,52,63119,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956771,192.168.1.79,192.168.1.93,TCP,66,52,63085,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.956843,192.168.1.93,192.168.1.79,TCP,54,40,80,63061,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956843,192.168.1.93,192.168.1.79,TCP,54,40,80,63094,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956844,192.168.1.93,192.168.1.79,TCP,54,40,80,63060,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956844,192.168.1.93,192.168.1.79,TCP,54,40,80,63055,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956871,192.168.1.93,192.168.1.79,TCP,54,40,80,63111,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956871,192.168.1.93,192.168.1.79,TCP,54,40,80,63104,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956872,192.168.1.93,192.168.1.79,TCP,54,40,80,63080,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956872,192.168.1.93,192.168.1.79,TCP,54,40,80,63065,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956872,192.168.1.93,192.168.1.79,TCP,54,40,80,63082,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956873,192.168.1.93,192.168.1.79,TCP,54,40,80,63110,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956895,192.168.1.93,192.168.1.79,TCP,54,40,80,63064,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956896,192.168.1.93,192.168.1.79,TCP,54,40,80,63097,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956896,192.168.1.93,192.168.1.79,TCP,54,40,80,63105,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956897,192.168.1.93,192.168.1.79,TCP,54,40,80,63066,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956897,192.168.1.93,192.168.1.79,TCP,54,40,80,63067,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956898,192.168.1.93,192.168.1.79,TCP,54,40,80,63112,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956919,192.168.1.93,192.168.1.79,TCP,54,40,80,63098,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956919,192.168.1.93,192.168.1.79,TCP,54,40,80,63100,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956919,192.168.1.93,192.168.1.79,TCP,54,40,80,63109,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.95692,192.168.1.93,192.168.1.79,TCP,54,40,80,63114,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.95692,192.168.1.93,192.168.1.79,TCP,54,40,80,63119,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.956937,192.168.1.93,192.168.1.79,TCP,54,40,80,63085,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957733,192.168.1.79,192.168.1.93,TCP,66,52,63087,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957738,192.168.1.79,192.168.1.93,TCP,66,52,63103,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.95774,192.168.1.79,192.168.1.93,TCP,66,52,63070,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957741,192.168.1.79,192.168.1.93,TCP,66,52,63108,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957742,192.168.1.79,192.168.1.93,TCP,66,52,63115,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957746,192.168.1.79,192.168.1.93,TCP,66,52,63118,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957747,192.168.1.79,192.168.1.93,TCP,66,52,63069,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957748,192.168.1.79,192.168.1.93,TCP,66,52,63071,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957749,192.168.1.79,192.168.1.93,TCP,66,52,63123,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.95775,192.168.1.79,192.168.1.93,TCP,66,52,63121,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957751,192.168.1.79,192.168.1.93,TCP,66,52,63126,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957752,192.168.1.79,192.168.1.93,TCP,66,52,63124,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957753,192.168.1.79,192.168.1.93,TCP,66,52,63120,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957754,192.168.1.79,192.168.1.93,TCP,66,52,63068,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957755,192.168.1.79,192.168.1.93,TCP,66,52,63125,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957756,192.168.1.79,192.168.1.93,TCP,66,52,63117,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957757,192.168.1.79,192.168.1.93,TCP,66,52,63122,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957758,192.168.1.79,192.168.1.93,TCP,66,52,63127,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957759,192.168.1.79,192.168.1.93,TCP,66,52,63113,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.95776,192.168.1.79,192.168.1.93,TCP,66,52,63116,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.957847,192.168.1.93,192.168.1.79,TCP,54,40,80,63087,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957848,192.168.1.93,192.168.1.79,TCP,54,40,80,63103,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957848,192.168.1.93,192.168.1.79,TCP,54,40,80,63070,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957849,192.168.1.93,192.168.1.79,TCP,54,40,80,63108,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957849,192.168.1.93,192.168.1.79,TCP,54,40,80,63115,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.95785,192.168.1.93,192.168.1.79,TCP,54,40,80,63118,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.95785,192.168.1.93,192.168.1.79,TCP,54,40,80,63069,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957851,192.168.1.93,192.168.1.79,TCP,54,40,80,63071,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957898,192.168.1.93,192.168.1.79,TCP,54,40,80,63123,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957898,192.168.1.93,192.168.1.79,TCP,54,40,80,63121,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957899,192.168.1.93,192.168.1.79,TCP,54,40,80,63126,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957899,192.168.1.93,192.168.1.79,TCP,54,40,80,63124,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957899,192.168.1.93,192.168.1.79,TCP,54,40,80,63120,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.9579,192.168.1.93,192.168.1.79,TCP,54,40,80,63068,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.9579,192.168.1.93,192.168.1.79,TCP,54,40,80,63125,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957901,192.168.1.93,192.168.1.79,TCP,54,40,80,63117,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957901,192.168.1.93,192.168.1.79,TCP,54,40,80,63122,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957902,192.168.1.93,192.168.1.79,TCP,54,40,80,63127,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957902,192.168.1.93,192.168.1.79,TCP,54,40,80,63113,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.957903,192.168.1.93,192.168.1.79,TCP,54,40,80,63116,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.976812,192.168.1.79,192.168.1.93,TCP,66,52,63200,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.976819,192.168.1.79,192.168.1.93,TCP,66,52,63153,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.976821,192.168.1.79,192.168.1.93,TCP,66,52,63202,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.976822,192.168.1.79,192.168.1.93,TCP,66,52,63130,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.976823,192.168.1.79,192.168.1.93,TCP,66,52,63137,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.976988,192.168.1.93,192.168.1.79,TCP,54,40,80,63200,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.976989,192.168.1.93,192.168.1.79,TCP,54,40,80,63153,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.976989,192.168.1.93,192.168.1.79,TCP,54,40,80,63202,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.97699,192.168.1.93,192.168.1.79,TCP,54,40,80,63130,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.97699,192.168.1.93,192.168.1.79,TCP,54,40,80,63137,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
75.977152,192.168.1.79,192.168.1.93,TCP,66,52,63154,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
75.977155,192.168.1.79,192.168.1.93,TCP,66,52,63201,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
