Number,Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,,PacketClassification
48,12.674668,192.168.1.93,104.16.124.175,TCP,54,40,49451,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
49,12.685866,104.16.124.175,192.168.1.93,TCP,60,40,443,49451,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
50,13.964354,18.164.68.38,192.168.1.93,TLSv1.2,105,91,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
51,13.964433,192.168.1.93,18.164.68.38,TCP,66,52,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
52,13.964623,192.168.1.93,18.164.68.38,TCP,66,52,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
53,13.964863,18.164.68.38,192.168.1.93,TCP,66,52,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
54,13.964867,18.164.68.38,192.168.1.93,TCP,90,76,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
55,13.964869,18.164.68.38,192.168.1.93,TCP,66,52,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
56,13.964973,192.168.1.93,18.164.68.38,TCP,78,64,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
57,13.96499,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
58,13.965033,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
59,13.974126,18.164.68.38,192.168.1.93,TCP,66,52,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
60,13.974132,18.164.68.38,192.168.1.93,TCP,90,76,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
61,13.974134,18.164.68.38,192.168.1.93,TCP,78,64,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
62,13.974237,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
63,13.974238,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
64,13.974238,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
75,15.043636,192.168.1.93,17.167.200.72,TCP,78,64,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
76,15.138153,17.167.200.72,192.168.1.93,TCP,74,60,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
77,15.138237,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
78,15.13951,192.168.1.93,17.167.200.72,TLSv1.3,583,569,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
79,15.234324,17.167.200.72,192.168.1.93,TCP,66,52,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
80,15.235183,17.167.200.72,192.168.1.93,TLSv1.3,1494,1480,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
81,15.235188,17.167.200.72,192.168.1.93,TLSv1.3,1494,1480,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
82,15.235191,17.167.200.72,192.168.1.93,TLSv1.3,157,143,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
83,15.235297,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
84,15.235298,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
85,15.273595,192.168.1.93,17.167.200.72,TLSv1.3,146,132,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
86,15.275783,192.168.1.93,17.167.200.72,TLSv1.3,396,382,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
87,15.276492,192.168.1.93,17.167.200.72,TLSv1.3,433,419,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
88,15.368544,17.167.200.72,192.168.1.93,TLSv1.3,369,355,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
89,15.368549,17.167.200.72,192.168.1.93,TLSv1.3,369,355,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
90,15.36862,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
91,15.368621,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
92,15.371138,17.167.200.72,192.168.1.93,TCP,66,52,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
93,15.371142,17.167.200.72,192.168.1.93,TLSv1.3,357,343,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
94,15.37124,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
95,15.460379,192.168.1.93,17.167.200.72,TLSv1.3,396,382,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
96,15.460857,192.168.1.93,17.167.200.72,TLSv1.3,608,594,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
97,15.555334,17.167.200.72,192.168.1.93,TCP,66,52,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
98,15.556077,17.167.200.72,192.168.1.93,TLSv1.3,357,343,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
99,15.556129,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
260,16.193398,108.138.233.18,192.168.1.93,TLSv1.2,105,91,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
261,16.193401,108.138.233.18,192.168.1.93,TLSv1.2,90,76,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
262,16.193452,192.168.1.93,108.138.233.18,TCP,66,52,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
263,16.193452,192.168.1.93,108.138.233.18,TCP,66,52,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
264,16.193593,192.168.1.93,108.138.233.18,TCP,66,52,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
265,16.195204,108.138.233.18,192.168.1.93,TCP,66,52,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
266,16.195251,192.168.1.93,108.138.233.18,TCP,66,52,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
268,16.204311,108.138.233.18,192.168.1.93,TCP,66,52,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
572,17.867567,192.168.1.93,52.95.126.192,TCP,54,40,49477,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
573,17.889648,52.95.126.192,192.168.1.93,TCP,60,40,443,49477,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
586,19.697428,192.168.1.93,151.101.62.133,TCP,66,52,49449,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
587,19.697429,192.168.1.93,151.101.62.133,TCP,66,52,49450,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
588,19.697479,192.168.1.93,108.156.46.97,TCP,54,40,49490,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
589,19.697615,192.168.1.93,199.232.57.16,TCP,66,52,49463,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
590,19.697704,192.168.1.93,104.18.28.121,TCP,54,40,49466,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
591,19.697912,192.168.1.93,104.196.120.113,TCP,78,64,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
592,19.698458,192.168.1.93,151.101.62.133,TCP,78,64,49530,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
593,19.698616,192.168.1.93,151.101.62.133,TCP,78,64,49531,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
600,19.707639,151.101.62.133,192.168.1.93,TCP,66,52,80,49449,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
601,19.707643,151.101.62.133,192.168.1.93,TCP,66,52,80,49449,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
602,19.707644,151.101.62.133,192.168.1.93,TCP,66,52,80,49450,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
603,19.707725,192.168.1.93,151.101.62.133,TCP,66,52,49449,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
604,19.707725,192.168.1.93,151.101.62.133,TCP,66,52,49449,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
605,19.707943,151.101.62.133,192.168.1.93,TCP,66,52,80,49450,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
606,19.707946,151.101.62.133,192.168.1.93,TCP,74,60,80,49530,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
607,19.707947,199.232.57.16,192.168.1.93,TCP,66,52,443,49463,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
608,19.707988,192.168.1.93,151.101.62.133,TCP,66,52,49450,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
609,19.707995,192.168.1.93,151.101.62.133,TCP,66,52,49530,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
610,19.708213,151.101.62.133,192.168.1.93,TCP,74,60,80,49531,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
611,19.708215,199.232.57.16,192.168.1.93,TCP,66,52,443,49463,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
612,19.708216,199.232.57.16,192.168.1.93,TCP,90,76,443,49463,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
613,19.70825,192.168.1.93,199.232.57.16,TCP,78,64,49463,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
614,19.708266,192.168.1.93,199.232.57.16,TCP,54,40,49463,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
615,19.708274,192.168.1.93,151.101.62.133,TCP,66,52,49531,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
616,19.710521,104.18.28.121,192.168.1.93,TCP,60,40,443,49466,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
617,19.710601,192.168.1.93,104.18.28.121,TCP,54,40,49466,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
622,19.717009,151.101.62.133,192.168.1.93,TCP,60,40,80,49449,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
626,19.71953,192.168.1.93,213.121.31.10,TCP,78,64,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
632,19.727863,213.121.31.10,192.168.1.93,TCP,74,60,443,49532,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
633,19.727933,192.168.1.93,213.121.31.10,TCP,66,52,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
638,19.747426,192.168.1.93,213.121.31.10,TLSv1.3,666,652,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
643,19.750568,192.168.1.93,213.121.31.64,TCP,78,64,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
649,19.755919,213.121.31.10,192.168.1.93,TCP,66,52,443,49532,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
650,19.756635,213.121.31.10,192.168.1.93,TLSv1.3,330,316,443,49532,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
651,19.756696,192.168.1.93,213.121.31.10,TCP,66,52,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
653,19.759744,213.121.31.64,192.168.1.93,TCP,74,60,443,49533,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
654,19.759816,192.168.1.93,213.121.31.64,TCP,66,52,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
660,19.778197,192.168.1.93,213.121.31.10,TLSv1.3,146,132,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
661,19.778486,192.168.1.93,213.121.31.64,TLSv1.3,664,650,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
662,19.788004,213.121.31.64,192.168.1.93,TCP,66,52,443,49533,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
663,19.788008,213.121.31.64,192.168.1.93,TLSv1.3,330,316,443,49533,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
665,19.788106,192.168.1.93,213.121.31.64,TCP,66,52,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
667,19.789747,192.168.1.93,213.121.31.64,TLSv1.3,146,132,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
668,19.792943,213.121.31.10,192.168.1.93,TLSv1.3,337,323,443,49532,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
669,19.793011,192.168.1.93,213.121.31.10,TCP,66,52,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
670,19.793985,104.196.120.113,192.168.1.93,TCP,66,52,443,49529,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
671,19.794054,192.168.1.93,104.196.120.113,TCP,54,40,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
672,19.798443,192.168.1.93,104.196.120.113,TLSv1.3,692,678,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
673,19.798856,213.121.31.64,192.168.1.93,TLSv1.3,337,323,443,49533,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
674,19.798906,192.168.1.93,213.121.31.64,TCP,66,52,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
719,19.895202,104.196.120.113,192.168.1.93,TCP,60,40,443,49529,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
720,19.895754,104.196.120.113,192.168.1.93,TLSv1.3,308,294,443,49529,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
721,19.895817,192.168.1.93,104.196.120.113,TCP,54,40,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
728,20.037001,192.168.1.93,143.244.158.83,TCP,78,64,49534,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
729,20.037446,192.168.1.93,104.196.120.113,TLSv1.3,134,120,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
734,20.045238,192.168.1.93,162.219.226.83,TLSv1.2,247,233,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
735,20.045495,192.168.1.93,162.219.226.83,TLSv1.2,105,91,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
737,20.047067,192.168.1.93,104.18.40.133,TLSv1.2,793,779,49458,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
738,20.047106,192.168.1.93,104.18.40.133,TLSv1.2,93,79,49458,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
742,20.049128,192.168.1.93,104.82.183.86,TCP,78,64,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
747,20.055406,162.219.226.83,192.168.1.93,TCP,66,52,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
748,20.05541,162.219.226.83,192.168.1.93,TCP,66,52,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
749,20.055465,162.219.226.83,192.168.1.93,TLSv1.2,105,91,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
750,20.055502,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
753,20.05768,104.18.40.133,192.168.1.93,TCP,60,40,443,49458,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
754,20.057683,104.18.40.133,192.168.1.93,TCP,60,40,443,49458,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
756,20.058444,104.82.183.86,192.168.1.93,TCP,74,60,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
757,20.058496,192.168.1.93,104.82.183.86,TCP,66,52,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
758,20.060036,104.18.40.133,192.168.1.93,TLSv1.2,93,79,443,49458,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
759,20.060088,192.168.1.93,104.18.40.133,TCP,54,40,49458,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
767,20.10784,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
768,20.107856,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
769,20.108109,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
770,20.108442,192.168.1.93,143.244.158.83,TCP,78,64,49536,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
771,20.108538,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
772,20.108541,162.219.226.83,192.168.1.93,TLSv1.2,1095,1081,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
773,20.108543,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
774,20.108544,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
775,20.108588,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
776,20.108588,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
777,20.10916,192.168.1.93,104.82.183.86,TLSv1.3,664,650,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
778,20.10964,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
779,20.109644,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
780,20.109645,162.219.226.83,192.168.1.93,TLSv1.2,1202,1188,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
781,20.109695,192.168.1.93,52.169.29.52,TCP,78,64,49537,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
782,20.109705,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
783,20.10971,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
786,20.112275,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
787,20.116809,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
788,20.116818,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
789,20.117017,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
792,20.118591,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
793,20.118709,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
794,20.118754,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
795,20.118945,192.168.1.93,13.107.246.64,TLSv1.2,458,444,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
796,20.118988,192.168.1.93,13.107.246.64,TLSv1.2,100,86,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
797,20.119923,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
798,20.119929,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
799,20.119978,162.219.226.83,192.168.1.93,TLSv1.2,942,928,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
800,20.11998,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
801,20.119981,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
802,20.119991,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
803,20.120031,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
804,20.120031,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
805,20.120127,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
806,20.12013,162.219.226.83,192.168.1.93,TLSv1.2,1455,1441,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
807,20.120166,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
808,20.12025,162.219.226.83,192.168.1.93,TLSv1.2,976,962,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
809,20.120252,143.244.158.83,192.168.1.93,TCP,74,60,443,49534,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
811,20.120292,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
812,20.120303,192.168.1.93,143.244.158.83,TCP,66,52,49534,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
813,20.121019,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
814,20.121289,104.82.183.86,192.168.1.93,TCP,66,52,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
815,20.121293,104.82.183.86,192.168.1.93,TLSv1.3,330,316,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
817,20.121409,192.168.1.93,104.82.183.86,TCP,66,52,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
819,20.122588,192.168.1.93,143.244.158.83,TLSv1.2,583,569,49534,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
820,20.123111,192.168.1.93,104.82.183.86,TLSv1.3,146,132,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
821,20.124541,192.168.1.93,104.82.183.86,TLSv1.3,158,144,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
822,20.125147,192.168.1.93,104.82.183.86,TCP,1506,1492,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
823,20.125148,192.168.1.93,104.82.183.86,TLSv1.3,349,335,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
824,20.125196,192.168.1.93,104.82.183.86,TLSv1.3,262,248,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
826,20.129245,52.169.29.52,192.168.1.93,TCP,74,60,443,49537,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
827,20.12931,192.168.1.93,52.169.29.52,TCP,66,52,49537,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
829,20.130385,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
830,20.130386,13.107.246.64,192.168.1.93,TLSv1.2,100,86,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
831,20.130458,192.168.1.93,13.107.246.64,TCP,54,40,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
833,20.131482,192.168.1.93,52.169.29.52,TLSv1.2,583,569,49537,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
834,20.132669,104.82.183.86,192.168.1.93,TCP,66,52,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
835,20.133392,104.196.120.113,192.168.1.93,TCP,54,40,443,49529,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
836,20.133396,104.82.183.86,192.168.1.93,TCP,66,52,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
837,20.133449,104.196.120.113,192.168.1.93,TLSv1.3,341,327,443,49529,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
838,20.133499,192.168.1.93,104.196.120.113,TCP,54,40,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
841,20.134208,104.82.183.86,192.168.1.93,TLSv1.3,337,323,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
842,20.134252,192.168.1.93,104.82.183.86,TCP,66,52,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
845,20.135424,104.82.183.86,192.168.1.93,TLSv1.3,136,122,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
846,20.135428,104.82.183.86,192.168.1.93,TCP,66,52,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
847,20.135514,104.82.183.86,192.168.1.93,TCP,66,52,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
848,20.135526,192.168.1.93,104.82.183.86,TCP,66,52,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
849,20.135622,104.82.183.86,192.168.1.93,TCP,66,52,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
850,20.135816,192.168.1.93,104.82.183.86,TLSv1.3,97,83,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
855,20.140393,13.107.246.64,192.168.1.93,TLSv1.2,444,430,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
856,20.140451,192.168.1.93,13.107.246.64,TCP,54,40,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
857,20.14115,192.168.1.93,13.107.246.64,TLSv1.2,96,82,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
858,20.144871,104.82.183.86,192.168.1.93,TCP,66,52,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
865,20.149389,192.168.1.93,54.77.186.228,TCP,78,64,49538,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
868,20.150472,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
869,20.150476,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,,
870,20.150489,192.168.1.93,52.84.93.117,TCP,78,64,49539,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,,
