"No.","Time","Source","Destination","Protocol","Length","Total Length","Source Port","Destination Port","DestinationMacAddress","SourceMacAddress"
"234","73.439108","192.168.1.93","192.168.1.79","TCP","54","40","80","63103","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"235","73.439109","192.168.1.93","192.168.1.79","TCP","54","40","80","63104","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"236","73.439198","192.168.1.93","192.168.1.79","TCP","54","40","80","63105","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"237","73.439198","192.168.1.93","192.168.1.79","TCP","54","40","80","63106","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"238","73.439199","192.168.1.93","192.168.1.79","TCP","54","40","80","63107","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"239","73.439199","192.168.1.93","192.168.1.79","TCP","54","40","80","63108","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"240","73.439199","192.168.1.93","192.168.1.79","TCP","54","40","80","63109","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"241","73.439200","192.168.1.93","192.168.1.79","TCP","54","40","80","63110","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"242","73.439200","192.168.1.93","192.168.1.79","TCP","54","40","80","63111","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"243","73.439200","192.168.1.93","192.168.1.79","TCP","54","40","80","63112","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"244","73.439200","192.168.1.93","192.168.1.79","TCP","54","40","80","63113","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"245","73.439440","192.168.1.79","192.168.1.93","TCP","66","52","63114","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"246","73.439442","192.168.1.79","192.168.1.93","TCP","66","52","63115","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"247","73.439443","192.168.1.79","192.168.1.93","TCP","66","52","63116","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"248","73.439444","192.168.1.79","192.168.1.93","TCP","66","52","63117","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"249","73.439445","192.168.1.79","192.168.1.93","TCP","66","52","63118","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"250","73.439447","192.168.1.79","192.168.1.93","TCP","66","52","63119","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"251","73.439448","192.168.1.79","192.168.1.93","TCP","66","52","63120","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"252","73.439449","192.168.1.79","192.168.1.93","TCP","66","52","63121","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"253","73.439450","192.168.1.79","192.168.1.93","TCP","66","52","63122","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"254","73.439450","192.168.1.79","192.168.1.93","TCP","66","52","63123","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"255","73.439451","192.168.1.79","192.168.1.93","TCP","66","52","63124","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"256","73.439452","192.168.1.79","192.168.1.93","TCP","66","52","63125","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"257","73.439453","192.168.1.79","192.168.1.93","TCP","66","52","63126","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"258","73.439454","192.168.1.79","192.168.1.93","TCP","66","52","63127","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"259","73.439455","192.168.1.79","192.168.1.93","TCP","66","52","63128","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"260","73.439455","192.168.1.79","192.168.1.93","TCP","66","52","63129","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"261","73.439456","192.168.1.79","192.168.1.93","TCP","66","52","63130","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"262","73.439457","192.168.1.79","192.168.1.93","TCP","66","52","63131","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"263","73.439458","192.168.1.79","192.168.1.93","TCP","66","52","63132","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"264","73.439459","192.168.1.79","192.168.1.93","TCP","66","52","63133","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"265","73.439460","192.168.1.79","192.168.1.93","TCP","66","52","63134","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"266","73.439461","192.168.1.79","192.168.1.93","TCP","66","52","63135","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"267","73.439461","192.168.1.79","192.168.1.93","TCP","66","52","63136","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"268","73.439462","192.168.1.79","192.168.1.93","TCP","66","52","63137","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"269","73.439463","192.168.1.79","192.168.1.93","TCP","66","52","63138","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"270","73.439464","192.168.1.79","192.168.1.93","TCP","66","52","63139","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"271","73.439465","192.168.1.79","192.168.1.93","TCP","66","52","63140","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"272","73.439466","192.168.1.79","192.168.1.93","TCP","66","52","63141","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"273","73.439467","192.168.1.79","192.168.1.93","TCP","66","52","63142","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"274","73.439468","192.168.1.79","192.168.1.93","TCP","66","52","63143","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"275","73.439469","192.168.1.79","192.168.1.93","TCP","66","52","63144","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"276","73.439470","192.168.1.79","192.168.1.93","TCP","66","52","63145","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"277","73.439472","192.168.1.79","192.168.1.93","TCP","66","52","63146","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"278","73.439474","192.168.1.79","192.168.1.93","TCP","66","52","63147","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"279","73.439475","192.168.1.79","192.168.1.93","TCP","66","52","63148","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"280","73.439477","192.168.1.79","192.168.1.93","TCP","66","52","63149","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"281","73.439478","192.168.1.79","192.168.1.93","TCP","66","52","63150","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"282","73.439480","192.168.1.79","192.168.1.93","TCP","66","52","63151","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"283","73.439482","192.168.1.79","192.168.1.93","TCP","66","52","63152","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"284","73.439483","192.168.1.79","192.168.1.93","TCP","66","52","63153","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"285","73.439485","192.168.1.79","192.168.1.93","TCP","66","52","63154","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"286","73.439486","192.168.1.79","192.168.1.93","TCP","66","52","63155","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"287","73.439487","192.168.1.79","192.168.1.93","TCP","66","52","63156","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"288","73.439487","192.168.1.79","192.168.1.93","TCP","66","52","63157","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"289","73.439488","192.168.1.79","192.168.1.93","TCP","66","52","63158","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"290","73.439489","192.168.1.79","192.168.1.93","TCP","66","52","63159","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"291","73.439490","192.168.1.79","192.168.1.93","TCP","66","52","63160","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"292","73.439491","192.168.1.79","192.168.1.93","TCP","66","52","63161","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"293","73.439492","192.168.1.79","192.168.1.93","TCP","66","52","63162","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"294","73.439493","192.168.1.79","192.168.1.93","TCP","66","52","63163","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"295","73.439494","192.168.1.79","192.168.1.93","TCP","66","52","63164","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"296","73.439495","192.168.1.79","192.168.1.93","TCP","66","52","63165","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"297","73.439564","192.168.1.93","192.168.1.79","TCP","54","40","80","63114","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"298","73.439564","192.168.1.93","192.168.1.79","TCP","54","40","80","63115","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"299","73.439564","192.168.1.93","192.168.1.79","TCP","54","40","80","63116","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"300","73.439565","192.168.1.93","192.168.1.79","TCP","54","40","80","63117","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"301","73.439565","192.168.1.93","192.168.1.79","TCP","54","40","80","63118","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"302","73.439565","192.168.1.93","192.168.1.79","TCP","54","40","80","63119","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"303","73.439566","192.168.1.93","192.168.1.79","TCP","54","40","80","63120","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"304","73.439566","192.168.1.93","192.168.1.79","TCP","54","40","80","63121","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"305","73.439566","192.168.1.93","192.168.1.79","TCP","54","40","80","63122","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"306","73.439567","192.168.1.93","192.168.1.79","TCP","54","40","80","63123","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"307","73.439567","192.168.1.93","192.168.1.79","TCP","54","40","80","63124","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"308","73.439567","192.168.1.93","192.168.1.79","TCP","54","40","80","63125","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"309","73.439568","192.168.1.93","192.168.1.79","TCP","54","40","80","63126","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"310","73.439568","192.168.1.93","192.168.1.79","TCP","54","40","80","63127","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"311","73.439569","192.168.1.93","192.168.1.79","TCP","54","40","80","63128","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"312","73.439569","192.168.1.93","192.168.1.79","TCP","54","40","80","63129","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"313","73.439614","192.168.1.93","192.168.1.79","TCP","54","40","80","63130","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"314","73.439615","192.168.1.93","192.168.1.79","TCP","54","40","80","63131","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"315","73.439615","192.168.1.93","192.168.1.79","TCP","54","40","80","63132","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"316","73.439615","192.168.1.93","192.168.1.79","TCP","54","40","80","63133","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"317","73.439616","192.168.1.93","192.168.1.79","TCP","54","40","80","63134","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"318","73.439616","192.168.1.93","192.168.1.79","TCP","54","40","80","63135","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"319","73.439617","192.168.1.93","192.168.1.79","TCP","54","40","80","63136","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"320","73.439617","192.168.1.93","192.168.1.79","TCP","54","40","80","63137","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"321","73.439617","192.168.1.93","192.168.1.79","TCP","54","40","80","63138","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"322","73.439618","192.168.1.93","192.168.1.79","TCP","54","40","80","63139","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"323","73.439618","192.168.1.93","192.168.1.79","TCP","54","40","80","63140","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"324","73.439646","192.168.1.93","192.168.1.79","TCP","54","40","80","63141","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"325","73.439646","192.168.1.93","192.168.1.79","TCP","54","40","80","63142","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"326","73.439647","192.168.1.93","192.168.1.79","TCP","54","40","80","63143","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"327","73.439647","192.168.1.93","192.168.1.79","TCP","54","40","80","63144","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"328","73.439648","192.168.1.93","192.168.1.79","TCP","54","40","80","63145","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"329","73.439648","192.168.1.93","192.168.1.79","TCP","54","40","80","63146","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"330","73.439648","192.168.1.93","192.168.1.79","TCP","54","40","80","63147","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"331","73.439669","192.168.1.93","192.168.1.79","TCP","54","40","80","63148","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"332","73.439669","192.168.1.93","192.168.1.79","TCP","54","40","80","63149","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"333","73.439669","192.168.1.93","192.168.1.79","TCP","54","40","80","63150","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"334","73.439670","192.168.1.93","192.168.1.79","TCP","54","40","80","63151","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"335","73.439670","192.168.1.93","192.168.1.79","TCP","54","40","80","63152","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"336","73.439671","192.168.1.93","192.168.1.79","TCP","54","40","80","63153","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"337","73.439671","192.168.1.93","192.168.1.79","TCP","54","40","80","63154","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"338","73.439691","192.168.1.93","192.168.1.79","TCP","54","40","80","63155","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"339","73.439691","192.168.1.93","192.168.1.79","TCP","54","40","80","63156","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"340","73.439692","192.168.1.93","192.168.1.79","TCP","54","40","80","63157","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"341","73.439692","192.168.1.93","192.168.1.79","TCP","54","40","80","63158","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"342","73.439692","192.168.1.93","192.168.1.79","TCP","54","40","80","63159","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"343","73.439693","192.168.1.93","192.168.1.79","TCP","54","40","80","63160","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"344","73.439693","192.168.1.93","192.168.1.79","TCP","54","40","80","63161","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"345","73.439712","192.168.1.93","192.168.1.79","TCP","54","40","80","63162","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"346","73.439713","192.168.1.93","192.168.1.79","TCP","54","40","80","63163","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"347","73.439713","192.168.1.93","192.168.1.79","TCP","54","40","80","63164","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"348","73.439713","192.168.1.93","192.168.1.79","TCP","54","40","80","63165","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"349","73.440071","192.168.1.79","192.168.1.93","TCP","66","52","63166","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"350","73.440074","192.168.1.79","192.168.1.93","TCP","66","52","63167","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"351","73.440075","192.168.1.79","192.168.1.93","TCP","66","52","63168","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"352","73.440076","192.168.1.79","192.168.1.93","TCP","66","52","63169","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"353","73.440077","192.168.1.79","192.168.1.93","TCP","66","52","63170","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"354","73.440079","192.168.1.79","192.168.1.93","TCP","66","52","63171","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"355","73.440080","192.168.1.79","192.168.1.93","TCP","66","52","63172","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"356","73.440081","192.168.1.79","192.168.1.93","TCP","66","52","63173","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"357","73.440082","192.168.1.79","192.168.1.93","TCP","66","52","63174","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"358","73.440083","192.168.1.79","192.168.1.93","TCP","66","52","63175","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"359","73.440084","192.168.1.79","192.168.1.93","TCP","66","52","63176","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"360","73.440085","192.168.1.79","192.168.1.93","TCP","66","52","63177","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"361","73.440086","192.168.1.79","192.168.1.93","TCP","66","52","63178","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"362","73.440086","192.168.1.79","192.168.1.93","TCP","66","52","63179","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"363","73.440087","192.168.1.79","192.168.1.93","TCP","66","52","63180","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"364","73.440088","192.168.1.79","192.168.1.93","TCP","66","52","63181","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"365","73.440089","192.168.1.79","192.168.1.93","TCP","66","52","63182","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"366","73.440090","192.168.1.79","192.168.1.93","TCP","66","52","63183","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"367","73.440091","192.168.1.79","192.168.1.93","TCP","66","52","63184","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"368","73.440092","192.168.1.79","192.168.1.93","TCP","66","52","63185","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"369","73.440092","192.168.1.79","192.168.1.93","TCP","66","52","63186","80","c4:b3:01:d8:fb:ff","b4:2e:99:d0:fa:1a"
"370","73.440167","192.168.1.93","192.168.1.79","TCP","54","40","80","63166","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"371","73.440168","192.168.1.93","192.168.1.79","TCP","54","40","80","63167","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"372","73.440168","192.168.1.93","192.168.1.79","TCP","54","40","80","63168","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"373","73.440169","192.168.1.93","192.168.1.79","TCP","54","40","80","63169","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"374","73.440169","192.168.1.93","192.168.1.79","TCP","54","40","80","63170","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"375","73.440169","192.168.1.93","192.168.1.79","TCP","54","40","80","63171","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"376","73.440170","192.168.1.93","192.168.1.79","TCP","54","40","80","63172","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"377","73.440170","192.168.1.93","192.168.1.79","TCP","54","40","80","63173","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"378","73.440170","192.168.1.93","192.168.1.79","TCP","54","40","80","63174","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"379","73.440206","192.168.1.93","192.168.1.79","TCP","54","40","80","63175","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"380","73.440206","192.168.1.93","192.168.1.79","TCP","54","40","80","63176","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"381","73.440207","192.168.1.93","192.168.1.79","TCP","54","40","80","63177","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"382","73.440207","192.168.1.93","192.168.1.79","TCP","54","40","80","63178","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"383","73.440207","192.168.1.93","192.168.1.79","TCP","54","40","80","63179","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"384","73.440208","192.168.1.93","192.168.1.79","TCP","54","40","80","63180","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"385","73.440208","192.168.1.93","192.168.1.79","TCP","54","40","80","63181","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"386","73.440208","192.168.1.93","192.168.1.79","TCP","54","40","80","63182","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"387","73.440209","192.168.1.93","192.168.1.79","TCP","54","40","80","63183","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
"388","73.440209","192.168.1.93","192.168.1.79","TCP","54","40","80","63184","b4:2e:99:d0:fa:1a","c4:b3:01:d8:fb:ff"
